Timestamp_sec,Timestamp_nanosec,IMU_Accel_X,IMU_Accel_Y,IMU_Accel_Z,Landmark_X,Landmark_Y,Landmark_Z,Optimized_Pose_X,Optimized_Pose_Y,Optimized_Pose_Z
1787726988,240845561,-1.5145275227642038e-18,-0.003983381491066447,-9.77885448584954,0.0,0.0,0.0,-2.493314328245235,3.107388917321296,-9.186609280509538
1787726988,274493771,-1.5145275227642038e-18,-0.003983381491066447,-9.77885448584954,0.0,0.0,0.0,-2.4938640344295537,3.1065291885381243,-11.303696528316602
1787726988,298824408,-1.5145275227642038e-18,-0.003983381491066447,-9.77885448584954,0.0,0.0,0.0,-2.4933854058657356,3.1072780165905134,-9.538998805838267
1787726988,324398009,-1.5145275227642038e-18,-0.003983381491066447,-9.77885448584954,0.0,0.0,0.0,-5.8251058567854e-20,-0.00015320698042563258,-0.37610978791728994
1787726988,329529870,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-1.1413799860662788e-19,-0.0003001960573467865,-0.736955164501215
1787726988,332033297,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-1.6948559656648187e-19,-0.000445766602599,-1.0943181694355133
1787726988,350450833,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4934281222375465,3.1071541441480677,-9.891256292283723
1787726988,355838907,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4939578645284555,3.1063949059187914,-11.656079734441224
1787726988,369752615,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.292858938364267e-19,-0.000603048258907636,-1.4804309316163162
1787726988,379505110,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.872484776661371e-19,-0.0007554965176096356,-1.8546781238100232
1787726988,385432312,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-3.4422689844106145e-19,-0.0009052694754766451,-2.2223576855545972
1787726988,389065897,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-3.9999108128181217e-19,-0.0010518499593814988,-2.582200001884491
1787726988,394180857,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-4.562018900025255e-19,-0.0011996046512085887,-2.944924896353945
1787726988,401768942,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-5.122924121886028e-19,-0.001347043054571468,-3.3068733302021895
1787726988,183183729,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4783678125091226,3.1200689793169465,-1.6707300949834047
1787726988,242397840,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4784155253780957,3.1199580468406687,-2.0229847837767303
1787726988,262730073,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4784847885424797,3.1198617720053203,-2.375355727475547
1787726988,290089064,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.478515941934073,3.1197395643114603,-2.7275508618499478
1787726988,324870333,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4785459023686274,3.1196165433367673,-3.0797441750093033
1787726988,406418279,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-5.691299566512506e-19,-0.0014964453713410388,-3.6736430003467606
1787726988,463243568,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494021214011811,3.106257657543073,-12.008359446418108
1787726988,480032422,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.49347089739764,3.1070302960977907,-10.243520180112633
1787726988,523004906,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4941055590914534,3.106122444103362,-12.36072991531892
1787726988,613675316,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.478598946546662,3.119509221027061,-3.4320668403074097
1787726988,623525517,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4935715078445693,3.106932875816103,-10.596113757162472
1787726988,625462816,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4941558095600866,3.105983918429791,-12.712971943400229
1787726988,654926814,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.478964582685194,3.119614357372693,-3.7864533175222346
1787726988,689526873,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.493681754425469,3.1068398434302953,-10.948799885378612
1787726988,712266629,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.479019428190968,3.119508216141101,-4.138893992071883
1787726988,733784323,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.49423160193381,3.1058478677812973,-13.06532572697302
1787726988,766836303,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.479108790850798,3.1194255122405417,-4.49161868506661
1787726988,793074537,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4937409041144334,3.1067234593703965,-11.301202119386689
1787726988,800357208,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.479175848635546,3.119327648492193,-4.844195980298893
1787726988,839426194,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4943179785915093,3.1057128387348065,-13.41773569226884
1787726988,852515059,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.493817077678323,3.1066148440827606,-11.653726604883971
1787726988,907051832,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.493860358086414,3.1064912039880146,-12.006049632030221
1787726988,923333360,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494400599743754,3.1055774407642724,-13.770141533359347
1787726988,945145169,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4939017935327428,3.106366719108575,-12.358366392712195
1787726988,991875945,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494466817476047,3.1054404503396067,-14.122482853730268
1787726989,84641761,-1.5154215474997246e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4945192473143893,3.1053021228066275,-14.47476643328992
1787726990,20739451,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-6.095703269971905e-19,-0.0016019199487713692,-3.9325738978670817
1787726990,28215130,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-6.647298991019027e-19,-0.0017462031851310173,-4.286776671634224
1787726990,31770911,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-7.197650937562403e-19,-0.0018901609110958952,-4.640180345744147
1787726990,34347042,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-7.74695460679681e-19,-0.0020338442935028266,-4.992910530323051
1787726990,36716562,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-8.2957962892628305e-19,-0.0021774067701141866,-5.345343901708429
1787726990,48353954,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.479775268060036,3.119590802463626,-5.2022796982447534
1787726990,66783490,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4798206490598065,3.1194781573656836,-5.554832546447027
1787726990,67685336,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494277666785248,3.106394787621226,-12.713246505105996
1787726990,89328236,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4798465835039134,3.119352330892483,-5.9071690678471
1787726990,108849928,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494900786318122,3.105195578561938,-14.828754080406815
1787726990,110551714,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.479874426885914,3.119227796605105,-6.259531099450506
1787726990,134098610,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.479902568242002,3.11910346270906,-6.611900332295506
1787726990,136820149,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494320437385832,3.1062708870553872,-13.06563417335277
1787726990,186305963,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494374092784002,3.106151945724593,-13.418119635828953
1787726990,185563425,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.494979679112399,3.105059786692073,-15.181223686136164
1787726990,251649983,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.49441225214234,3.106025937764854,-13.77048173458179
1787726990,280873668,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.495037339270099,3.104921944077413,-15.533583919272331
1787726990,304170852,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.4944628138918623,3.105905579846756,-14.122956799015288
1787726990,372760337,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.49511068179435,3.1047856099386895,-15.88604015145105
1787726990,445856051,-1.5228541036901957e-18,-0.003983381512272611,-9.778854537908824,0.0,0.0,0.0,-2.495179142497917,3.10464880196564,-16.23847694634587
1787727000,568244293,-1.5405841613956459e-18,-0.003983381830360467,-9.778855318786794,0.0,0.0,0.0,-8.90580364632763e-19,-0.002336129626285631,-5.734994683979712
1787727000,587610677,-1.5996862337423105e-18,-0.003983382848146467,-9.778857817362745,0.0,0.0,0.0,-9.461604455394051e-19,-0.0024807660339218086,-6.090064462458682
1787727000,602095713,-1.5996862337423105e-18,-0.003983382848146467,-9.778857817362745,0.0,0.0,0.0,-1.0017937783982707e-18,-0.0026255412112364306,-6.445474908407138
1787727000,620329240,-1.6410581655366465e-18,-0.0039833836113883515,-9.77885969105507,0.0,0.0,0.0,-1.0573818895193652e-18,-0.002770198486016418,-6.800595913905995
1787727000,622511851,-1.6410581655366465e-18,-0.0039833836113883515,-9.77885969105507,0.0,0.0,0.0,-1.1129357236435816e-18,-0.002914766393182887,-7.155497529700324
1787727000,625598108,-1.6410581655366465e-18,-0.0039833836113883515,-9.77885969105507,0.0,0.0,0.0,-1.1684829016729232e-18,-0.003058391962507619,-7.508085788199721
1787727000,628358148,-1.6646993351880384e-18,-0.0039833840565735,-9.778860783945818,0.0,0.0,0.0,-1.224021877950202e-18,-0.003201996220800478,-7.860621729972714
1787727000,651604329,-1.7178920897167906e-18,-0.003983385074029945,-9.77886328171274,0.0,0.0,0.0,-1.5596911085903658e-18,-0.0040642321609451896,-9.977335835828402
1787727000,657899649,-1.7473165172953046e-18,-0.003983385646281838,-9.778864686541276,0.0,0.0,0.0,-1.6162608687856518e-18,-0.004208114957623466,-10.330555565068357
1787727000,660533783,-1.7473165172953046e-18,-0.003983385646281838,-9.778864686541276,0.0,0.0,0.0,-1.6718020075874314e-18,-0.004351724789888438,-10.683105190457225
1787727000,664080663,-1.7473165172953046e-18,-0.003983385646281838,-9.778864686541276,0.0,0.0,0.0,-1.7277821885688721e-18,-0.004495368785171482,-11.03573868307881
1787727000,693116939,-1.847791660045563e-18,-0.003983387616998273,-9.778869524478417,0.0,0.0,0.0,-2.1815267575329375e-18,-0.005644914497093827,-13.8577732451542
1787727000,697868680,-1.847791660045563e-18,-0.003983387616998273,-9.778869524478417,0.0,0.0,0.0,-2.2392322572574017e-18,-0.005788613778839676,-14.210542461224826
1787727000,700978238,-1.812329845913661e-18,-0.003983386917778202,-9.778867807954063,0.0,0.0,0.0,-2.2969601548892273e-18,-0.0059323700794626216,-14.563451653670633
1787727000,708243808,-1.9246254225003406e-18,-0.003983389142314962,-9.778873268997984,0.0,0.0,0.0,-2.411717543784008e-18,-0.006219731463340972,-15.268898813100604
1787727000,711135054,-1.9246254225003406e-18,-0.003983389142314962,-9.778873268997984,0.0,0.0,0.0,-2.4693943260644154e-18,-0.006363357549506097,-15.62148834039813
1787727000,716487826,-1.9246254225003406e-18,-0.003983389142314962,-9.778873268997984,0.0,0.0,0.0,-2.527125792416172e-18,-0.006507122855900732,-15.974419641228755
1787727000,721608387,-1.9246254225003406e-18,-0.003983389142314962,-9.778873268997984,0.0,0.0,0.0,-2.58559154113896e-18,-0.006650949220718603,-16.32750083516836
1787727000,749251091,-1.9246254225003406e-18,-0.003983389142314962,-9.778873268997984,0.0,0.0,0.0,-2.881306707121964e-18,-0.007370370611365522,-18.09361766553508
1787727000,752083635,-2.101933343512979e-18,-0.003983392700025696,-9.77888200286785,0.0,0.0,0.0,-2.9413181884802823e-18,-0.007513977544281824,-18.446160173275587
1787727000,754879877,-2.101933343512979e-18,-0.003983392700025696,-9.77888200286785,0.0,0.0,0.0,-3.001341821185823e-18,-0.007657614735102267,-18.798776961534365
1787727000,759646720,-2.101933343512979e-18,-0.003983392700025696,-9.77888200286785,0.0,0.0,0.0,-3.061379938411626e-18,-0.007801287986773631,-19.15148227604015
1787727000,760833080,-2.101933343512979e-18,-0.003983392700025696,-9.77888200286785,0.0,0.0,0.0,-2.480695607710652,3.119209705390686,-7.679525799583158
1787727000,773526925,-2.2021954393604937e-18,-0.003983394732144863,-9.778886991543347,0.0,0.0,0.0,-3.3722769482308038e-18,-0.008519645490191319,-20.914987355956317
1787727000,776532578,-2.2553872955885433e-18,-0.003983395811453752,-9.778889641152627,0.0,0.0,0.0,-3.435262060259584e-18,-0.008663245686056949,-21.267513324824424
1787727000,782053058,-2.310549105354799e-18,-0.003983396932901253,-9.77889239420853,0.0,0.0,0.0,-3.563549454549113e-18,-0.008950556646689065,-21.972836699578302
1787727000,784824899,-2.2553872955885433e-18,-0.003983395811453752,-9.778889641152627,0.0,0.0,0.0,-3.6276820806683945e-18,-0.009094185479523152,-22.325432969708814
1787727000,795051019,-2.3676808315823808e-18,-0.003983398096465643,-9.778895250657724,0.0,0.0,0.0,-3.821358504451249e-18,-0.009525243478544844,-23.38364279893259
1787727000,801409442,-2.4267824367851607e-18,-0.0039833993021243744,-9.778898210444858,0.0,0.0,0.0,-3.9521069491458395e-18,-0.009812666810180665,-24.089242034709606
1787727000,803118429,-2.487853913759255e-18,-0.003983400549854078,-9.778901273512565,0.0,0.0,0.0,-2.480717172036782,3.1190808774165495,-8.031910240716826
1787727000,804099579,-2.550725738868017e-18,-0.003983401839630563,-9.778904439801456,0.0,0.0,0.0,-4.020070860806422e-18,-0.009956291685798847,-24.441828590219867
1787727000,812739718,-2.550725738868017e-18,-0.003983401839630563,-9.778904439801456,0.0,0.0,0.0,-4.088096604509131e-18,-0.010100060152345998,-24.794767648949566
1787727000,815875277,-2.550725738868017e-18,-0.003983401839630563,-9.778904439801456,0.0,0.0,0.0,-4.154884328424129e-18,-0.010244089547538571,-25.148347264768894
1787727000,819184545,-2.550725738868017e-18,-0.003983401839630563,-9.778904439801456,0.0,0.0,0.0,-4.2243075903323715e-18,-0.010387805519994539,-25.50115745507859
1787727000,821183647,-2.550725738868017e-18,-0.003983401839630563,-9.778904439801456,0.0,0.0,0.0,-2.4948325242726943,3.105930534491136,-14.478532732965888
1787727000,824598320,-2.8955641567714263e-18,-0.003983408918310669,-9.778921817344346,0.0,0.0,0.0,-4.293735424748957e-18,-0.010531531894442546,-25.853993181372406
1787727000,830007695,-2.8955641567714263e-18,-0.003983408918310669,-9.778921817344346,0.0,0.0,0.0,-4.363202778299599e-18,-0.010675348777236783,-26.20705109777017
1787727000,833592377,-3.2066526899977185e-18,-0.00398341533532739,-9.778937570561274,0.0,0.0,0.0,-4.434214973762029e-18,-0.010819286128955786,-26.56040475488169
1787727000,852367832,-3.2066526899977185e-18,-0.00398341533532739,-9.778937570561274,0.0,0.0,0.0,-4.508538593568671e-18,-0.010963474144817293,-26.91437377062252
1787727000,859520495,-3.4606500540816383e-18,-0.003983420586675366,-9.778950462163001,0.0,0.0,0.0,-4.5832060098079074e-18,-0.01110841611768581,-27.27019368512278
1787727000,882202648,-3.4606500540816383e-18,-0.003983420586675366,-9.778950462163001,0.0,0.0,0.0,-4.665324982841299e-18,-0.011253737626981038,-27.626945328481355
1787727000,883596419,-3.732330809843806e-18,-0.003983426212941022,-9.778964274154967,0.0,0.0,0.0,-2.480795901496337,3.1189906722324228,-8.385237968152493
1787727000,928919722,-3.826844103615604e-18,-0.003983428171510084,-9.778969082271363,0.0,0.0,0.0,-2.495557039544917,3.1045417235338015,-16.592893683847453
1787727000,940636217,-3.732330809843806e-18,-0.003983426212941022,-9.778964274154967,0.0,0.0,0.0,-2.480868791661381,3.1188965103200763,-8.738497557484054
1787727000,998056335,-4.021863621899584e-18,-0.0039834322131423305,-9.778979004126375,0.0,0.0,0.0,-2.4809395251014434,3.1188008809253205,-9.091746899562528
1787727001,47948671,-4.021863621899584e-18,-0.0039834322131423305,-9.778979004126375,-2.5037648677825928,3.009472131729126,0.004529479891061783,-2.4810139585927846,3.1187077389853797,-9.445087813386033
1787727001,69472564,-4.12215789214462e-18,-0.003983434296127172,-9.778984117672671,-2.423370122909546,2.9981882572174072,0.007336124777793884,-2.4950520740291973,3.1058870231612334,-14.832885049478557
1787727001,145224514,-4.766209932177771e-18,-0.003983447661805474,-9.779016929248339,-2.423370122909546,2.9981882572174072,0.007336124777793884,-4.749105871853546e-18,-0.011398369134293169,-27.982003077091754
1787727001,162369285,-4.996548203185909e-18,-0.003983452446570455,-9.779028675429467,-0.20247319340705872,3.5419857501983643,-0.02471579611301422,-2.0512683997138677,2.4634923822464376,-5.1236609376923
1787727001,172392895,-5.356886643968256e-18,-0.003983459931404341,-9.779047050044499,-2.369314432144165,3.2242186069488525,0.005191020667552948,-2.4949222007293956,3.052003345299072,-3.815773218553181
1787727001,193546270,-5.356886643968256e-18,-0.003983459931404341,-9.779047050044499,-2.369314432144165,3.2242186069488525,0.005191020667552948,-2.4958414350486144,3.1044255902281543,-16.946887866960164
1787727001,198177605,-5.7349027565446135e-18,-0.003983467784300063,-9.77906632821927,-2.369314432144165,3.2242186069488525,0.005191020667552948,-2.051671577774597,2.4638326935933104,-5.477904403081655
1787727001,249254000,-6.2665432233578436e-18,-0.003983478825001051,-9.77909343217821,-2.369314432144165,3.2242186069488525,0.005191020667552948,-2.2311009712423227,2.7216851005374556,-3.0141205320767264
1787727001,280823205,-6.829596345546283e-18,-0.003983490514195529,-9.779122128132164,-2.6348092555999756,3.124846935272217,0.0035413801670074463,-2.231415445879619,2.7219254665288264,-3.3671549679342347
1787727001,300988329,-6.975344304675683e-18,-0.003983493537403628,-9.779129549844631,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-1.474474798427487,3.0280742271475853,-2.3412232794116425
1787727001,309228048,-7.122891126300332e-18,-0.003983496600860383,-9.779137070364044,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-1.474621091341169,3.02826071529697,-2.693892629581815
1787727001,311437760,-7.272575735861436e-18,-0.00398349970450692,-9.779144689545872,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.495084078073776,3.051958527011652,-4.168995789590989
1787727001,338563939,-7.424143871233996e-18,-0.0039835028482836194,-9.779152407243748,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-1.7671508012657529,3.0922556801309606,-2.0484211501614036
1787727001,356048127,-8.109478998285535e-18,-0.0039835158234737145,-9.77918426020489,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-1.767349527603927,3.0924870723707674,-2.401029872228924
1787727001,368369154,-8.274614474834808e-18,-0.003983519166981039,-9.779192468224048,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.5012725653747165,3.0376090314503674,-4.43168577178149
1787727001,380780484,-8.442370216210279e-18,-0.00398352255024531,-9.77920077384305,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.032326435737917,3.102430574154507,-1.911584662119621
1787727001,490979884,-1.2200695038957843e-17,-0.003983594295675939,-9.779376902624003,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.501713554324872,3.034683535681021,-4.596155316373709
1787727001,529825758,-1.2425694433192621e-17,-0.00398359845953265,-9.77938712452943,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.0325224810686384,3.1026054576565083,-2.2640760344466466
1787727001,541169635,-1.2653922441328576e-17,-0.0039836026616379356,-9.779397440331772,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.174137496775063,3.064283840722201,-1.8463862533366362
1787727001,563748582,-1.3846750606896335e-17,-0.003983624243091607,-9.779450420920124,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.1741733435375044,3.0641904583884063,-2.1985554194609076
1787727001,578745344,-1.4603760246942007e-17,-0.00398363764576507,-9.77948332331569,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.174387402761653,3.0643457628641793,-2.5513361450969296
1787727001,587855007,-1.4862990051482046e-17,-0.003983642188456599,-9.779494475227589,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.5014935199025428,3.0375605303459117,-4.7845471588270785
1787727001,602617558,-1.4862990051482046e-17,-0.003983642188456599,-9.779494475227589,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.174526344026866,3.0643962252643737,-2.9039048111359307
1787727001,606371348,-1.4862990051482046e-17,-0.003983642188456599,-9.779494475227589,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.1747189921637653,3.0645216057755342,-3.2567245834553193
